stage,textbook_index,exam_tags,level,CEFR,主題,english_word,KK音標,中譯,例句,翻譯,例句2,翻譯2,例句3,翻譯3,例句4,翻譯4,例句5,翻譯5,Year_1,Part_1,Source_1,詞性,詞性變化,片語,同義字,反義字,易混淆字,字首,字尾,字根,意思,例子,videoUrl
,,,L4,C1,,distinct,/dɪˋstɪŋkt/,(adj.) 明顯不同的；清晰的,Her accent is distinct from others in the group.,她的口音與團體中其他人的明顯不同。,"The pineapple, a delicious tropical fruit, has been valued for centuries not only for its distinct and unique taste, but also for its miraculous health and medical benefits.",鳳梨是一種美味的熱帶水果，數百年來一直因其獨特而無與倫比的味道，以及其神奇的健康和醫療益處而備受珍視。,,,,,,,108,綜合測驗,Passage for Q21-25,adj.,"形容詞
比較級: more distinct
最高級: most distinct",,sharp; clear; different; separate,,,,,,,,
高中,龍騰-B2-U2,,L4,B2,,distinguish,/dɪˋstɪŋgwɪʃ/,(v.) 區分；辨別,It's hard to distinguish between the two identical twins.,很難區分這對同卵雙胞胎。,"From the late 1850s until his death in 1910, Winslow Homer produced a body of work distinguished by its thoughtful expression and its independence from artistic conventions.",從1850年代末期直到1910年逝世，溫斯洛·荷馬創作了一系列作品，其特色在於深刻的表達和獨立於藝術傳統。,,,,,,,106,閱讀測驗-文本,Passage for Q49-52,v.,"動詞
過去式: distinguished
過去分詞: distinguished
現在分詞: distinguishing
第三人稱: distinguishes",distinguish from 區別,mark; recognize; key; tell,,,,,,,,8565Me-GIlc
高中,龍騰-B2-U2,,L4,B2,,distinguished,/dɪˋstɪŋgwɪʃt/,(adj.) 卓越的；著名的,He is a distinguished professor in our university.,他是我們大學一位卓越的教授。,"From the late 1850s until his death in 1910, Winslow Homer produced a body of work distinguished by its thoughtful expression and its independence from artistic conventions.",從1850年代末期直到1910年逝世，溫斯洛·荷馬創作了一系列作品，其特色在於深刻的表達和獨立於藝術傳統。,,,,,,,106,閱讀測驗-文本,Passage for Q49-52,adj.,"形容詞
比較級: more distinguished
最高級: most distinguished",,important; great; imposing,,,,,,,,8565Me-GIlc
高中,龍騰-B3-U3,,L4,B2,,distribution (n.) [U],/dɪˋstrɪbjʊt/,(v.) 分發；分配；散佈,The teacher will distribute the test papers after class.,老師將在下課後分發試卷。,The report concludes with an earnest request to international policymakers to distribute financial and other resources to ease the regional crisis.,報告最後誠懇地請求國際政策制定者分配財政和其他資源，以緩解地區危機。,,,,,,,105,閱讀測驗-文本,Passage for Questions 49-52,v.,"動詞
過去式: distributed
過去分詞: distributed
現在分詞: distributing
第三人稱: distributes",,stagger; deal; broadcast; circulate,gather; collect,,"dis3- (away, apart (分離，遠離))",,,,,Kc8pZiDwsrg
高中,龍騰-B3-U3,,L4,C1,,distribution (n.) [U],/͵dɪstrəˋbjuʃən/,(n.) 分發；分配；分佈,The distribution of vaccines faced some challenges.,疫苗的分配面臨一些挑戰。,The sea snakes' population distribution is closely related to rainfall.,海蛇的族群分佈與降雨量密切相關。,,,,,,,105,閱讀測驗-答案選項,Question 56,n.,"名詞
可數；複數: distributions",,,density; concentration,,,,,,,Kc8pZiDwsrg
,,,L4,B1,,district,/ˋdɪstrɪkt/,(n.) 地區；區域,She lives in the commercial district of the city.,她住在該市的商業區。,"Originated in Japan, these hotels were initially meant for business professionals to stay close to populated business districts without spending a lot.",這些旅館起源於日本，最初是為了讓商務人士能不花費大筆金錢，就住在人口稠密的商業區附近。,,,,,,,114,篇章結構,Passage for Q31-34,n.,"名詞
可數；複數: districts",,territory; zone; local,,,,,,,,
高中,龍騰-B4-U4,,L4,B2,,disturb,/dɪsˋtɝb/,(v.) 打擾；妨礙,Please don't disturb me while I'm studying.,我在讀書時請不要打擾我。,Desalinating seawater may kill some sea creatures and disturb the food chain.,海水脫鹽可能會殺死一些海洋生物並擾亂食物鏈。,,,,,,,107,閱讀測驗-答案選項,Question 51,v.,"動詞
過去式: disturbed
過去分詞: disturbed
現在分詞: disturbing
第三人稱: disturbs",,touch; trouble; upset; interrupt,,,,,,,,h8RGRcVPhXs
,,,L4,B2,,diverse,/daɪˋvɝs/,(adj.) 多樣的；不同的,Our class is made up of students from diverse backgrounds.,我們班級由來自不同背景的學生組成。,,,,,,,,,,,,adj.,"形容詞
比較級: more diverse
最高級: most diverse",,various; different,,,,,vers/vert (turn (轉動)),,,
,,,L4,C1,,diversity,/daɪˋvɝsətɪ/,(n.) 多樣性；差異,We celebrate the diversity of cultures in our school.,我們慶祝學校裡文化的多元性。,,,,,,,,,,,,n.,"名詞
可數；複數: diversities",,variety,,,,,,,,
,,,L4,,,divine,/dəˋvaɪn/,(adj.) 神的；神聖的,Many ancient cultures worshiped divine beings.,許多古代文明都崇拜神祇。,,,,,,,,,,,,adj.,"形容詞
比較級: diviner
最高級: divinest",,glorious; sacred; lord; creator,,,,,,,,
,,,L4,B1,,divorce,/dəˋvors/,(n./v.) 離婚,The rate of divorce has increased in recent years.,近年來離婚率有所上升。,,,,,,,,,,,,n./v.,"動詞
過去式: divorced
過去分詞: divorced
現在分詞: divorcing
第三人稱: divorces

名詞
可數；複數: divorces",,,,,,,,,,
,,,L4,,,dodge,/dɑdʒ/,(v./n.) 閃躲；躲避,He managed to dodge the speeding car just in time.,他及時設法閃過了超速的汽車。,,,,,,,,,,,,v./n.,"動詞
過去式: dodged
過去分詞: dodged
現在分詞: dodging
第三人稱: dodges

名詞
可數；複數: dodges",,scheme; skirt; hedge; duck,,,,,,,,
,,,L4,C1,,dominant,/ˋdɑmənənt/,(adj.) 佔優勢的；主要的,Blue is the dominant color in his painting.,藍色是他畫作中的主要顏色。,,,,,,,,,,,,adj.,"形容詞
比較級: more dominant
最高級: most dominant",,sovereign; superior,subordinate,,,,,,,
,,,L4,B2,,dominate,/ˋdɑmə͵net/,(v.) 支配；控制；在…中占主要地位,The tall buildings dominate the city's skyline.,高樓大廈主宰了城市的天際線。,,,,,,,,,,,,v.,"動詞
過去式: dominated
過去分詞: dominated
現在分詞: dominating
第三人稱: dominates",,command; prevail; overlook; master,,,,,,,,
,,,L4,B2,,draft,/dræft/,(n./v.) 草稿；草圖；徵兵,I need to finish the first draft of my essay tonight.,我今晚需要完成我論文的第一稿。,"Not satisfied with the first draft of her essay, Mary revised it several times before turning it in to the teacher.",瑪麗對她的論文初稿不滿意，在交給老師之前，她修改了好幾次。,,,,,,,114,詞彙題,Question 5,n./v.,"動詞
過去式: drafted
過去分詞: drafted
現在分詞: drafting
第三人稱: drafts

名詞
可數；複數: drafts",,rough; outline; draught; drawing,discharge,,,,,,,
,,,L4,C2,,dread,/drɛd/,(n./v.) 恐懼；害怕,The thought of failing filled her with dread.,想到會失敗讓她充滿恐懼。,,,,,,,,,,,,n./v.,"動詞
過去式: dreaded
過去分詞: dreaded
現在分詞: dreading
第三人稱: dreads

名詞
可數；複數: dreads",,dreadful; awful; fearful; terrible,,,,,,,,
高中,龍騰-B1-U5,,L4,C2,,drift,/drɪft/,(v./n.) 漂流；漂泊,The boat drifted slowly out to sea.,小船緩慢地漂向大海。,,,,,,,,,,,,v./n.,"動詞
過去式: drifted
過去分詞: drifted
現在分詞: drifting
第三人稱: drifts

名詞
可數；複數: drifts",,cast; range; float; roam,,,,,,,,en48a9GJkrA
,,,L4,,,drill,/drɪl/,(n./v.) 鑽孔；訓練；演習,We have a fire drill every month at school.,我們學校每個月都有一次消防演習。,,,,,,,,,,,,n./v.,"動詞
過去式: drilled
過去分詞: drilled
現在分詞: drilling
第三人稱: drills

名詞
可數；複數: drills",,practice; bore; exercise,,,,,,,,
高中,龍騰-B3-U1,,L4,,,drowsy (adj.),/ˋdraʊzɪ/,(adj.) 昏昏欲睡的,"The warm classroom made me feel drowsy, almost falling asleep.",溫暖的教室讓我感到昏昏欲睡，幾乎要睡著了。,,,,,,,,,,,,adj.,"形容詞
比較級: drowsier
最高級: drowsiest",,,,,,,,,,IjQzIXC21mg
,,,L4,,,durable,/ˋdjʊrəb!/,(adj.) 耐用的；持久的,"This backpack is very durable; I've used it for five years, and it's still good.",這個背包很耐用；我已經用了五年，它仍然很好。,Cotton was not durable enough to be used as its materials.,棉花不夠耐用，無法作為其材料。,,,,,,,113,閱讀測驗-答案,Question 37,adj.,"形容詞
比較級: more durable
最高級: most durable",,long,,,,,,,,
,,,L4,B1,,dusty,/ˋdʌstɪ/,(adj.) 滿是灰塵的,My old bicycle was very dusty after sitting in the garage for months.,我的舊自行車在車庫裡放了好幾個月後，變得滿是灰塵。,,,,,,,,,,,,adj.,"形容詞
比較級: dustier
最高級: dustiest",,dirty,,,,,,,,
,,,L4,,,dye,/daɪ/,(n./v.) 染料；染色,She used a special red dye to change the color of her white T-shirt.,她用一種特殊的紅色染料來改變她白色T恤的顏色。,,,,,,,,,,,,n./v.,"動詞
過去式: dyed
過去分詞: dyed
現在分詞: dyeing
第三人稱: dyes

名詞
可數；複數: dyes",,,,,,,,,,
,,,L4,B2,,dynamic,/daɪˋnæmɪk/,(adj.) 充滿活力的；動態的,The coach's dynamic personality motivated the whole team to play harder.,教練充滿活力的個性激勵了整個團隊更加努力地比賽。,,,,,,,,,,,,adj.,"形容詞
比較級: more dynamic
最高級: most dynamic",,active,,,,,,,,
,,,L4,,,dynasty,/ˋdaɪnəstɪ/,(n.) 朝代；王朝,The Tang Dynasty was famous for its poetry and artistic achievements in ancient China.,唐朝以其詩歌和在中國古代的藝術成就而聞名。,The revolution turned out to be successful and eventually led to the formation of the Ming Dynasty.,這場革命最終成功，並導致了明朝的建立。,,,,,,,107,文意選填,Passage for Q31-40,n.,"名詞
可數；複數: dynasties",,,,,,,,,,
,,,L4,,,earnest,/ˋɝnɪst/,(adj./n.) 認真的；真誠的,"She made an earnest effort to improve her English, studying every day.",她為了提高英語做了真誠的努力，每天都學習。,The report concludes with an earnest request to international policymakers to distribute financial and other resources to ease the regional crisis.,報告最後誠懇地請求國際政策制定者分配財政和其他資源，以緩解地區危機。,,,,,,,105,閱讀測驗-文本,Passage for Questions 49-52,adj./n.,"名詞
可數；複數: earnests

形容詞
比較級: more earnest
最高級: most earnest",,solemn; serious; dear; sincere,,,,,,,,
,,,L4,,,earphone,/ˋɪr͵fon/,(n.) 耳機(塞入耳內者),He put on his earphones to listen to music during his bus ride to school.,他戴上耳機，在搭公車上學的路上聽音樂。,,,,,,,,,,,,n.,"名詞
可數；複數: earphones",,,,,,,,,,
高中,龍騰-B3-U8,,L4,B2,,economic,/͵ikəˋnɑmɪk/,(adj.) 經濟的；經濟學的,The government is focused on improving the country's economic growth.,政府正專注於提升國家的經濟成長。,Publicly financed projects are often halted or delayed during tough economic times due to a lack of resources.,公共資助的專案常因資源匱乏，在經濟艱困時期被中止或延遲。,,,,,,,114,詞彙題,Question 8,adj.,"形容詞
比較級: more economic
最高級: most economic",,efficient; economical; profitable,,economical,,-ic (relating to (與…相關的)),,,,uSCFNhc4HXY
高中,龍騰-B3-U8,,L4,B2,,economical,/͵ikəˋnɑmɪk!/,(adj.) 節約的；經濟實惠的,Buying vegetables in season is a very economical way to save money.,購買當季蔬菜是一種非常經濟實惠的省錢方式。,,,,,,,,,,,,adj.,"形容詞
比較級: more economical
最高級: most economical",,efficient; economic,,economic,,,,,,uSCFNhc4HXY
,,,L4,B1,,economics,/͵ikəˋnɑmɪks/,(n.) 經濟學,My brother is studying economics at university because he wants to understand markets.,我哥哥正在大學學習經濟學，因為他想了解市場。,Publicly financed projects are often halted or delayed during tough economic times due to a lack of resources.,公共資助的專案常因資源匱乏，在經濟艱困時期被中止或延遲。,,,,,,,114,詞彙題,Question 8,n.,,,,,,,,,,,
高中,龍騰-B3-U8,,L4,B2,,economist,/iˋkɑnəmɪst/,(n.) 經濟學家,An economist often studies how people and countries use their resources.,經濟學家通常研究人們和國家如何利用他們的資源。,,,,,,,,,,,,n.,"名詞
可數；複數: economists",,,,,,,,,,uSCFNhc4HXY
高中,龍騰-B3-U8,,L4,B2,,economy,/ɪˋkɑnəmɪ/,(n.) 經濟；節約,"The global economy is facing some challenges this year, like high inflation.",今年全球經濟正G臨一些挑戰，例如高通膨。,Corrupt officials and misguided policies have crippled the country's economy and burdened its people with enormous foreign debts.,腐敗的官員和錯誤的政策使該國經濟癱瘓，並使人民背負巨額外債。,,,,,,,112,詞彙題,Question 8,n.,"名詞
可數；複數: economies",,,,,,,,,,uSCFNhc4HXY
高中,龍騰-B4-U6,,L4,B2,,efficiency,/ɪˋfɪʃənsɪ/,(n.) 效率,"To increase efficiency, our school now uses digital forms instead of paper ones.",為了提高效率，我們學校現在使用數位表格而非紙本表格。,"By working collectively, the ants are able to improve the efficiency of their network and adapt to their ever-changing environment.",透過集體合作，螞蟻能夠提高其網絡的效率並適應不斷變化的環境。,,,,,,,113,混合題-文本,Mixed Questions Passage for 47-50,n.,"名詞
可數；複數: efficiencies",,,,,,,,,,H_FNV_tXoTo
,,,L4,,,elastic,/ɪˋlæstɪk/,(adj./n.) 有彈性的,"Rubber bands are elastic, so they can stretch a lot and then snap back.",橡皮筋有彈性，所以它們可以拉很長然後彈回來。,,,,,,,,,,,,adj./n.,"名詞
可數；複數: elastics

形容詞
比較級: more elastic
最高級: most elastic",,live; flexible; stretch; plastic,,,,,,,,
,,,L4,B2,,electronics,/ɪlɛkˋtrɑnɪks/,(n.) 電子學；電子產品,"He loves buying the latest electronics, like smartphones and smartwatches.",他喜歡購買最新的電子產品，例如智慧型手機和智慧手錶。,GPS bands allow visitors to enjoy the convenience of the electronic devices.,GPS手環讓遊客享受電子裝置帶來的便利。,,,,,,,110,閱讀測驗-答案選項,Question 56,n.,,,,,,,,,,,
高中,龍騰-B3-U5,,L4,B2,,elegant,/ˋɛləgənt/,(adj.) 優雅的；雅緻的,"The queen wore an elegant dress to the royal ball, looking very graceful.",女王穿著一襲優雅的禮服參加皇家舞會，看起來非常優雅。,He can easily adopt an elegant pose for a camera shoot.,她可以輕易地為攝影擺出優雅的姿勢。,,,,,,,112,詞彙題,Question 2,adj.,"形容詞
比較級: more elegant
最高級: most elegant",,gracious; fine; simple; neat,,,,,,,,9k87Cv87cWU
高中,龍騰-B3-U2,,L4,B1,,element (n.) [C],/͵ɛləˋmɛntərɪ/,(adj.) 基本的；初級的,Learning multiplication tables is an elementary step in mathematics education.,學習乘法表是數學教育中的一個基本步驟。,,,,,,,,,,,,adj.,"形容詞
比較級: more elementary
最高級: most elementary",,easy; simple; basic; primary,,,,,,,,ExJsXiciSnM
高中,龍騰-B4-U7,,L4,C1,,eliminate,/ɪˋlɪmə͵net/,(v.) 消除；淘汰,The company plans to eliminate unnecessary steps to make the process faster.,這家公司計畫消除不必要的步驟，以加快流程。,,,,,,,,,,,,v.,"動詞
過去式: eliminated
過去分詞: eliminated
現在分詞: eliminating
第三人稱: eliminates",,pass; reject; empty; evacuate,demand; need; take; ask,,,,,,,p8IENZORFM4
,,,L4,B2,,elsewhere,/ˋɛls͵hwɛr/,(adv.) 在別處；到別處,"If you can't find the book here, try looking for it elsewhere, maybe at another store.",如果你找不到這本書，試著去別處找找看，或許在另一家店。,,,,,,,,,,,,adv.,,,,,,,,,,,
,,,L4,,,embarrass(ment),/ɪmˋbærəs/ ; /ɪmˋbærəsmənt/,(v./(n.)) 使尷尬；使困窘,He felt so embarrassed when he tripped in front of everyone.,當他在所有人面前絆倒時，他感到非常尷尬。,"Traditionally, shame poles were carved for a chief to embarrass and ridicule another who had done something wrong.",傳統上，恥辱柱是為酋長雕刻的，用來羞辱和嘲笑做了錯事的另一個人。,,,,,,,108,閱讀測驗-文本,Passage for Q45-48,n.,,,,,,,,,,,
